# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
0.47605124      	-1.21125728e-04	1.24514839e-01	2.27637007e-02	1.12607246e-02	1.15029761e-02
0.47883008      	-1.22502636e-04	1.29545274e-01	1.11734105e-02	5.46420264e-03	5.70920791e-03
0.48161062      	-1.23339408e-04	1.30518530e-01	2.02997741e-02	1.00265476e-02	1.02732265e-02
0.48438946      	-1.22969145e-04	1.33622090e-01	1.74818385e-02	8.61795011e-03	8.86388841e-03
0.48716147      	-1.23297297e-04	1.29713423e-01	1.47249530e-02	7.23917923e-03	7.48577382e-03
0.48993009      	-1.22899123e-04	1.33099772e-01	1.80582854e-02	8.90624356e-03	9.15204181e-03
0.492697        	-1.22628064e-04	1.31205824e-01	1.33265668e-02	6.54065532e-03	6.78591145e-03
0.49546222      	-1.23383000e-04	1.32980520e-01	1.56470642e-02	7.70014910e-03	7.94691510e-03
0.49822574      	-1.25112212e-04	1.36176961e-01	1.76973871e-02	8.72358134e-03	8.97380577e-03
0.50098926      	-1.26425724e-04	1.40556029e-01	1.54938956e-02	7.62052206e-03	7.87337351e-03
0.50375108      	-1.27884910e-04	1.30161229e-01	2.44825634e-02	1.21133968e-02	1.23691666e-02
0.5065129       	-1.29821626e-04	1.40523442e-01	1.92475564e-02	9.49395658e-03	9.75359983e-03
0.50927473      	-1.29931365e-04	1.40341224e-01	1.23730225e-02	6.05657987e-03	6.31644260e-03
0.51203655      	-1.30655324e-04	1.41705266e-01	1.64575232e-02	8.09810628e-03	8.35941693e-03
0.51479838      	-1.31028415e-04	1.40645787e-01	9.66586113e-03	4.70190215e-03	4.96395898e-03
0.5175585       	-1.31239863e-04	1.41608311e-01	1.78446839e-02	8.79110206e-03	9.05358179e-03
0.52031862      	-1.31670554e-04	1.42294675e-01	1.55491053e-02	7.64288208e-03	7.90622319e-03
0.52307875      	-1.33692535e-04	1.40460776e-01	2.57635308e-02	1.27480729e-02	1.30154579e-02
0.52583887      	-1.35913939e-04	1.44318822e-01	1.79149972e-02	8.82158464e-03	9.09341252e-03
0.52859729      	-1.37158824e-04	1.45450297e-01	1.46403553e-02	7.18301881e-03	7.45733645e-03
0.53135402      	-1.37671913e-04	1.45466895e-01	1.82162251e-02	8.97044065e-03	9.24578447e-03
0.53411074      	-1.37700942e-04	1.48539082e-01	1.94080466e-02	9.56632236e-03	9.84172424e-03
0.53686746      	-1.38088746e-04	1.47108756e-01	1.98446996e-02	9.78426105e-03	1.00604385e-02
0.53962418      	-1.37898905e-04	1.49315940e-01	1.87030381e-02	9.21362017e-03	9.48941798e-03
0.5423809       	-1.36980390e-04	1.43385599e-01	1.18632296e-02	5.79463439e-03	6.06859517e-03
0.54513763      	-1.36510140e-04	1.49609450e-01	6.72388330e-03	3.22543151e-03	3.49845179e-03
0.54789605      	-1.37190126e-04	1.52084843e-01	8.48208317e-03	4.10385146e-03	4.37823171e-03
0.55065448      	-1.38510431e-04	1.49185532e-01	8.62070755e-03	4.17184334e-03	4.44886421e-03
0.55341291      	-1.40595711e-04	1.53584762e-01	1.90725680e-02	9.39568830e-03	9.67687973e-03
0.55617305      	-1.42105645e-04	1.52870913e-01	2.02800051e-02	9.99789689e-03	1.02821082e-02
0.55893319      	-1.42567389e-04	1.53263411e-01	2.26884938e-02	1.12016795e-02	1.14868143e-02
0.56169505      	-1.42463119e-04	1.55217407e-01	1.47663981e-02	7.24073591e-03	7.52566215e-03
0.56445863      	-1.41827757e-04	1.55452383e-01	1.71330407e-02	8.42469258e-03	8.70834809e-03
0.56722393      	-1.41000620e-04	1.55820216e-01	4.15460677e-03	1.93630276e-03	2.21830400e-03
0.56998923      	-1.40056938e-04	1.60250154e-01	-1.59177757e-03	-9.35945724e-04	-6.55831848e-04
0.57275626      	-1.40743781e-04	1.51165781e-01	1.52232639e-02	7.47088818e-03	7.75237574e-03
0.57552501      	-1.43031126e-04	1.56302255e-01	1.25256291e-02	6.11978344e-03	6.40584570e-03
0.5782955       	-1.45854239e-04	1.54422960e-01	1.61626255e-02	7.93545853e-03	8.22716701e-03
0.58106773      	-1.47960390e-04	1.57173399e-01	2.46339557e-02	1.21690175e-02	1.24649383e-02
0.5838417       	-1.49196544e-04	1.58370308e-01	1.78788620e-02	8.79023447e-03	9.08862756e-03
0.58661741      	-1.49936939e-04	1.58427680e-01	2.00676820e-02	9.88390404e-03	1.01837779e-02
0.58939487      	-1.50459171e-04	1.57772730e-01	1.29379110e-02	6.31849633e-03	6.61941467e-03
0.59217408      	-1.50382216e-04	1.58265475e-01	9.14023199e-03	4.41973378e-03	4.72049821e-03
0.59495505      	-1.50268459e-04	1.57874154e-01	1.41110338e-02	6.90524842e-03	7.20578534e-03
0.59773776      	-1.51063761e-04	1.58745992e-01	1.04878790e-02	5.09287573e-03	5.39500325e-03
0.60052224      	-1.52212777e-04	1.64702401e-01	1.85838444e-02	9.13970944e-03	9.44413499e-03
0.60330672      	-1.53722056e-04	1.56586381e-01	2.48352099e-02	1.22638829e-02	1.25713270e-02
0.60609297      	-1.55532980e-04	1.62405059e-01	1.75911138e-02	8.64002394e-03	8.95108990e-03
0.60887921      	-1.56561564e-04	1.63689977e-01	1.73535632e-02	8.52022002e-03	8.83334314e-03
0.61166546      	-1.58220549e-04	1.69626843e-01	1.53386626e-02	7.51111075e-03	7.82755185e-03
0.61445347      	-1.59279615e-04	1.66250033e-01	1.48986090e-02	7.29002489e-03	7.60858412e-03
0.61724149      	-1.59209171e-04	1.66851535e-01	1.46058814e-02	7.14373151e-03	7.46214985e-03
0.6200295       	-1.59940408e-04	1.65946202e-01	1.23789792e-02	6.02954921e-03	6.34943003e-03
0.62281751      	-1.60534815e-04	1.65119044e-01	1.27051100e-02	6.19202017e-03	6.51308980e-03
0.62560375      	-1.60856305e-04	1.64672730e-01	1.56395009e-02	7.65889412e-03	7.98060674e-03
0.62838999      	-1.61031352e-04	1.65082859e-01	2.42448044e-02	1.19613708e-02	1.22834335e-02
0.63117623      	-1.61153999e-04	1.71811272e-01	1.25453772e-02	6.11153458e-03	6.43384258e-03
0.63396247      	-1.61839759e-04	1.71374042e-01	1.20883143e-02	5.88231740e-03	6.20599692e-03
0.63674694      	-1.63030418e-04	1.71100690e-01	2.09708517e-02	1.03223955e-02	1.06484563e-02
0.6395314       	-1.64826768e-04	1.72471833e-01	2.15451616e-02	1.06077540e-02	1.09374075e-02
0.64231408      	-1.65820671e-04	1.73435310e-01	1.85282634e-02	9.09831104e-03	9.42995239e-03
0.64509677      	-1.66816021e-04	1.72623941e-01	1.84499821e-02	9.05817502e-03	9.39180706e-03
0.64787946      	-1.67506627e-04	1.72532340e-01	1.87645724e-02	9.21477957e-03	9.54979283e-03
0.65066214      	-1.67542513e-04	1.70865583e-01	1.26922674e-02	6.17859118e-03	6.51367621e-03
0.65344305      	-1.67880957e-04	1.74883125e-01	1.19187382e-02	5.79148815e-03	6.12725007e-03
0.65622395      	-1.68084943e-04	1.74498876e-01	1.84775211e-02	9.07067562e-03	9.40684551e-03
0.65900486      	-1.68317415e-04	1.75771780e-01	1.71921720e-02	8.42776856e-03	8.76440339e-03
0.66178755      	-1.68716001e-04	1.76891418e-01	1.38445039e-02	6.75353593e-03	7.09096793e-03
0.66457024      	-1.69104111e-04	1.80537161e-01	1.62665186e-02	7.96415520e-03	8.30236342e-03
0.66735293      	-1.70110366e-04	1.78884529e-01	2.19090874e-02	1.07844333e-02	1.11246541e-02
0.67013741      	-1.72568201e-04	1.80100832e-01	2.15992799e-02	1.06270718e-02	1.09722082e-02
0.67292188      	-1.74849360e-04	1.79122563e-01	2.90320534e-02	1.43411773e-02	1.46908761e-02
0.67570815      	-1.75412868e-04	1.79471781e-01	2.23899868e-02	1.10195805e-02	1.13704063e-02
0.67849442      	-1.76193261e-04	1.81850574e-01	2.36160831e-02	1.16318483e-02	1.19842348e-02
0.68128249      	-1.76468956e-04	1.81098164e-01	1.92378611e-02	9.44246161e-03	9.79539952e-03
0.68407236      	-1.76716826e-04	1.81683240e-01	2.50884679e-02	1.23675171e-02	1.27209508e-02
0.68686404      	-1.76432949e-04	1.83601034e-01	1.75049424e-02	8.57603825e-03	8.92890415e-03
0.68965752      	-1.77594880e-04	1.85602900e-01	2.77541235e-02	1.36994669e-02	1.40546566e-02
0.69245281      	-1.79142259e-04	1.83436589e-01	2.52984318e-02	1.24700737e-02	1.28283582e-02
0.69524992      	-1.80356502e-04	1.86930566e-01	3.12481404e-02	1.54437137e-02	1.58044267e-02
0.69804885      	-1.81892575e-04	1.86599948e-01	3.23647137e-02	1.60004643e-02	1.63642494e-02
0.70084595      	-1.83176968e-04	1.87087387e-01	2.97214065e-02	1.46775263e-02	1.50438802e-02
0.70364306      	-1.83915239e-04	1.86849046e-01	2.61761054e-02	1.29041375e-02	1.32719679e-02
0.70643835      	-1.84958554e-04	1.85996296e-01	3.14919126e-02	1.55609978e-02	1.59309149e-02
0.70923364      	-1.85550776e-04	1.89428870e-01	2.96224921e-02	1.46256953e-02	1.49967968e-02
0.71202892      	-1.86056607e-04	1.91843132e-01	3.16188935e-02	1.56233902e-02	1.59955034e-02
0.71482421      	-1.86778469e-04	1.90705660e-01	2.92309057e-02	1.44286744e-02	1.48022313e-02
0.71762132      	-1.87485014e-04	1.90998206e-01	3.09457776e-02	1.52854038e-02	1.56603738e-02
0.72041844      	-1.88010583e-04	1.89907306e-01	2.83505111e-02	1.39872450e-02	1.43632661e-02
0.72321738      	-1.89170641e-04	1.91105398e-01	3.42948262e-02	1.69582425e-02	1.73365838e-02
0.72601449      	-1.90572716e-04	1.94034882e-01	3.59819450e-02	1.78003998e-02	1.81815452e-02
0.7288116       	-1.92387833e-04	1.94096160e-01	3.57693678e-02	1.76922961e-02	1.80770717e-02
0.73160871      	-1.93665169e-04	1.94789256e-01	3.76157964e-02	1.86142330e-02	1.90015634e-02
0.73440399      	-1.93942027e-04	1.97299189e-01	3.32268998e-02	1.64195079e-02	1.68073919e-02
0.73719744      	-1.93853351e-04	1.96781888e-01	2.45449524e-02	1.20786228e-02	1.24663295e-02
0.73999089      	-1.94156329e-04	1.97068769e-01	2.50213164e-02	1.23165019e-02	1.27048145e-02
0.7427825       	-1.94982560e-04	1.97076761e-01	2.70633013e-02	1.33366681e-02	1.37266332e-02
0.74557412      	-1.96822588e-04	2.00096508e-01	3.59723494e-02	1.77893521e-02	1.81829973e-02
0.74836391      	-1.98555583e-04	2.02149035e-01	3.33662734e-02	1.64845811e-02	1.68816923e-02
0.7511537       	-2.00004066e-04	2.01539122e-01	3.19845727e-02	1.57922823e-02	1.61922904e-02
0.75394348      	-2.01237391e-04	2.01922898e-01	3.70942859e-02	1.83459056e-02	1.87483804e-02
0.75673327      	-2.01415717e-04	2.04283781e-01	3.80574323e-02	1.88273004e-02	1.92301319e-02
0.75952306      	-2.00533905e-04	2.04385402e-01	2.95251872e-02	1.45620597e-02	1.49631275e-02
0.76231285      	-2.00548033e-04	2.04701823e-01	2.78241026e-02	1.37115033e-02	1.41125993e-02
0.76510263      	-2.01134764e-04	2.05061345e-01	3.26689696e-02	1.61333500e-02	1.65356196e-02
0.76789242      	-2.02419786e-04	2.04670259e-01	3.71540600e-02	1.83746102e-02	1.87794498e-02
0.77068221      	-2.04534984e-04	2.03338408e-01	4.05934368e-02	2.00921834e-02	2.05012534e-02
0.773472        	-2.06060933e-04	2.03148990e-01	3.77450579e-02	1.86664680e-02	1.90785899e-02
0.77625994      	-2.06245511e-04	2.03888190e-01	3.58290760e-02	1.77082925e-02	1.81207835e-02
0.77904789      	-2.06203786e-04	2.04360828e-01	3.47965209e-02	1.71920566e-02	1.76044642e-02
0.78183584      	-2.06156196e-04	2.05581946e-01	2.95389018e-02	1.45632947e-02	1.49756071e-02
0.78462379      	-2.06340077e-04	2.08174320e-01	3.12031645e-02	1.53952422e-02	1.58079223e-02
0.78741173      	-2.06554490e-04	2.09708153e-01	3.38676852e-02	1.67272881e-02	1.71403971e-02
0.79019968      	-2.06894440e-04	2.09503453e-01	3.48238728e-02	1.72050420e-02	1.76188308e-02
0.79298763      	-2.07767722e-04	2.07788794e-01	3.42747257e-02	1.69295951e-02	1.73451306e-02
0.79577557      	-2.10123001e-04	2.09802246e-01	4.14850903e-02	2.05324221e-02	2.09526681e-02
0.79856352      	-2.11686064e-04	2.10837391e-01	4.19269541e-02	2.07517910e-02	2.11751631e-02
0.80134962      	-2.12271822e-04	2.12495255e-01	4.11106763e-02	2.03430664e-02	2.07676100e-02
0.80413572      	-2.12740268e-04	2.13833138e-01	3.67083833e-02	1.81414514e-02	1.85669319e-02
0.80692182      	-2.13115767e-04	2.13150264e-01	4.47850672e-02	2.21794178e-02	2.26056494e-02
0.80970607      	-2.13378543e-04	2.19224714e-01	3.58770281e-02	1.77251355e-02	1.81518926e-02
0.81249031      	-2.13587227e-04	2.16590580e-01	3.77134479e-02	1.86431367e-02	1.90703112e-02
0.81527271      	-2.14273621e-04	2.15663190e-01	3.98919768e-02	1.97317148e-02	2.01602620e-02
0.81805326      	-2.15488667e-04	2.17599703e-01	4.32370990e-02	2.14030608e-02	2.18340382e-02
0.82083381      	-2.16577285e-04	2.18538591e-01	4.00626162e-02	1.98147308e-02	2.02478854e-02
0.82361251      	-2.17149319e-04	2.18675443e-01	4.16306014e-02	2.05981514e-02	2.10324500e-02
0.82638937      	-2.17178056e-04	2.16164486e-01	5.03248091e-02	2.49452265e-02	2.53795826e-02
0.82916622      	-2.17139425e-04	2.19482190e-01	4.17410794e-02	2.06534003e-02	2.10876791e-02
0.83194123      	-2.17410185e-04	2.20500295e-01	4.01459281e-02	1.98555539e-02	2.02903742e-02
0.83471623      	-2.18424386e-04	2.23785485e-01	3.51151211e-02	1.73391362e-02	1.77759850e-02
0.83748939      	-2.20001507e-04	2.22135254e-01	4.90588464e-02	2.43094217e-02	2.47494247e-02
0.84026255      	-2.20339961e-04	2.21876298e-01	3.85792702e-02	1.90692951e-02	1.95099751e-02
0.84303571      	-2.20173988e-04	2.22636059e-01	4.43865161e-02	2.19730840e-02	2.24134320e-02
0.84580702      	-2.20019545e-04	2.21147297e-01	4.45852452e-02	2.20726031e-02	2.25126422e-02
0.84857833      	-2.19526810e-04	2.21660180e-01	4.25758695e-02	2.10684079e-02	2.15074616e-02
0.85134964      	-2.18633242e-04	2.24500494e-01	3.48642709e-02	1.72135022e-02	1.76507687e-02
0.85412094      	-2.18082504e-04	2.23434141e-01	3.67582571e-02	1.81610460e-02	1.85972110e-02
0.85689411      	-2.18811915e-04	2.24329930e-01	3.73123998e-02	1.84373880e-02	1.88750118e-02
0.85966727      	-2.20982501e-04	2.28620901e-01	4.83141093e-02	2.39360721e-02	2.43780371e-02
0.86244229      	-2.22218042e-04	2.27200035e-01	4.21256994e-02	2.08406317e-02	2.12850677e-02
0.86521918      	-2.21643066e-04	2.26001764e-01	4.36337040e-02	2.15952089e-02	2.20384951e-02
0.86799606      	-2.21317711e-04	2.26086218e-01	4.20926211e-02	2.08249929e-02	2.12676283e-02
0.87077481      	-2.21303290e-04	2.26459988e-01	4.50735778e-02	2.23154856e-02	2.27580922e-02
0.87355544      	-2.20801579e-04	2.26665901e-01	4.28248994e-02	2.11916481e-02	2.16332513e-02
0.87633793      	-2.20112503e-04	2.28362510e-01	4.47122315e-02	2.21360032e-02	2.25762283e-02
0.87912231      	-2.19457456e-04	2.28809283e-01	4.14525523e-02	2.05068187e-02	2.09457336e-02
0.88190857      	-2.19740741e-04	2.28625994e-01	4.28586584e-02	2.12095884e-02	2.16490699e-02
0.88469483      	-2.20357516e-04	2.28974789e-01	3.87476978e-02	1.91534914e-02	1.95942064e-02
0.88748298      	-2.21581045e-04	2.30910375e-01	4.29334118e-02	2.12451248e-02	2.16882869e-02
0.89027302      	-2.22919394e-04	2.32926198e-01	5.20064076e-02	2.57802844e-02	2.62261232e-02
0.89306305      	-2.23136083e-04	2.32616242e-01	5.12948973e-02	2.54243126e-02	2.58705848e-02
0.89585499      	-2.23505976e-04	2.34437077e-01	4.86285079e-02	2.40907480e-02	2.45377599e-02
0.89864883      	-2.23130807e-04	2.34547316e-01	4.84219520e-02	2.39878452e-02	2.44341068e-02
0.90144266      	-2.22941457e-04	2.34012094e-01	4.90001267e-02	2.42771219e-02	2.47230048e-02
0.9042384       	-2.22373309e-04	2.32661771e-01	4.47854910e-02	2.21703722e-02	2.26151188e-02
0.90703415      	-2.21436835e-04	2.35658168e-01	4.21758935e-02	2.08665099e-02	2.13093836e-02
0.9098318       	-2.20789419e-04	2.36960508e-01	4.01178382e-02	1.98381297e-02	2.02797085e-02
0.91262945      	-2.20817555e-04	2.36763406e-01	3.91239576e-02	1.93411613e-02	1.97827964e-02
0.91542902      	-2.22056666e-04	2.38540290e-01	4.31488983e-02	2.13523925e-02	2.17965058e-02
0.91822859      	-2.24206165e-04	2.40998327e-01	5.62424798e-02	2.78970337e-02	2.83454460e-02
0.92103008      	-2.25774103e-04	2.39827606e-01	6.09936750e-02	3.02710634e-02	3.07226116e-02
0.92383349      	-2.26136165e-04	2.40398917e-01	5.54733617e-02	2.75105447e-02	2.79628170e-02
0.92663691      	-2.26249958e-04	2.41104399e-01	5.49043604e-02	2.72259303e-02	2.76784302e-02
0.92944226      	-2.25797461e-04	2.40900087e-01	4.90179674e-02	2.42831862e-02	2.47347811e-02
0.9322476       	-2.25109508e-04	2.39641954e-01	4.66357761e-02	2.30927785e-02	2.35429975e-02
0.93505489      	-2.24240282e-04	2.39605860e-01	4.41819761e-02	2.18667477e-02	2.23152283e-02
0.93786411      	-2.22924671e-04	2.43302759e-01	3.97613461e-02	1.96577484e-02	2.01035977e-02
0.94067333      	-2.23546346e-04	2.43201910e-01	4.87673050e-02	2.41601061e-02	2.46071988e-02
0.9434845       	-2.25456364e-04	2.43626867e-01	4.81123057e-02	2.38306965e-02	2.42816092e-02
0.94629762      	-2.27071395e-04	2.46380350e-01	5.72962539e-02	2.84210556e-02	2.88751983e-02
0.94911073      	-2.28253028e-04	2.48652044e-01	5.91193827e-02	2.93314383e-02	2.97879444e-02
0.95192581      	-2.28722174e-04	2.48413340e-01	5.88122247e-02	2.91773902e-02	2.96348345e-02
0.95474088      	-2.28960887e-04	2.47856533e-01	5.61998296e-02	2.78709539e-02	2.83288757e-02
0.95755791      	-2.28816212e-04	2.46817403e-01	5.91410359e-02	2.93417017e-02	2.97993341e-02
0.96037494      	-2.27914233e-04	2.46326346e-01	5.43723542e-02	2.69582629e-02	2.74140913e-02
0.96319394      	-2.26362142e-04	2.45433648e-01	4.93374020e-02	2.44423389e-02	2.48950632e-02
0.96601294      	-2.25412954e-04	2.46228298e-01	4.96687709e-02	2.46089725e-02	2.50597984e-02
0.96883391      	-2.25840066e-04	2.47450616e-01	5.43656362e-02	2.69569781e-02	2.74086582e-02
0.97165488      	-2.27315103e-04	2.54873412e-01	5.09451151e-02	2.52452425e-02	2.56998727e-02
0.97447585      	-2.28776960e-04	2.50028193e-01	6.03184920e-02	2.99304691e-02	3.03880230e-02
0.9772988       	-2.30143828e-04	2.50254805e-01	6.60780242e-02	3.28088683e-02	3.32691560e-02
0.98012175      	-2.30931188e-04	2.52486741e-01	6.52811938e-02	3.24096657e-02	3.28715281e-02
0.9829447       	-2.30730342e-04	2.50960395e-01	5.99405370e-02	2.97395381e-02	3.02009988e-02
0.98576764      	-2.30090333e-04	2.51021971e-01	5.56833805e-02	2.76115999e-02	2.80717806e-02
0.98859059      	-2.29684169e-04	2.50814809e-01	6.10966542e-02	3.03186430e-02	3.07780113e-02
0.99141354      	-2.29078274e-04	2.51794857e-01	5.81465586e-02	2.88442010e-02	2.93023576e-02
0.99423649      	-2.28950034e-04	2.50223460e-01	5.54280864e-02	2.74850932e-02	2.79429932e-02
0.99705944      	-2.30040665e-04	2.51401205e-01	5.77147746e-02	2.86273466e-02	2.90874280e-02
0.99988239      	-2.31155874e-04	2.52352446e-01	6.55623713e-02	3.25500298e-02	3.30123415e-02
1.00270533      	-2.31878389e-04	2.53513274e-01	6.39388597e-02	3.17375515e-02	3.22013082e-02
1.00552828      	-2.32481131e-04	2.54083166e-01	5.84180320e-02	2.89765348e-02	2.94414971e-02
1.00835123      	-2.33208399e-04	2.56466607e-01	6.93544651e-02	3.44440241e-02	3.49104409e-02
1.01117418      	-2.33337206e-04	2.56045300e-01	6.50951542e-02	3.23142399e-02	3.27809143e-02
1.01399713      	-2.33459495e-04	2.54603689e-01	6.50188799e-02	3.22759805e-02	3.27428995e-02
1.01682008      	-2.33168632e-04	2.56328967e-01	6.31200108e-02	3.13268368e-02	3.17931741e-02
1.01964302      	-2.32788087e-04	2.54807772e-01	6.23393723e-02	3.09368980e-02	3.14024742e-02
1.02246597      	-2.32651832e-04	2.55491129e-01	6.08719640e-02	3.02033302e-02	3.06686338e-02
1.02528892      	-2.33035597e-04	2.57343488e-01	6.42930525e-02	3.19134907e-02	3.23795619e-02
1.02810986      	-2.33756646e-04	2.59204828e-01	6.28540294e-02	3.11932581e-02	3.16607714e-02
1.03093081      	-2.34683644e-04	2.59039742e-01	6.14666535e-02	3.04986431e-02	3.09680104e-02
1.03375175      	-2.36069099e-04	2.59566947e-01	6.75918888e-02	3.35598753e-02	3.40320135e-02
1.0365727       	-2.37769856e-04	2.61333885e-01	7.13042828e-02	3.54143715e-02	3.58899113e-02
1.03939364      	-2.39106305e-04	2.62463515e-01	7.00396297e-02	3.47807086e-02	3.52589212e-02
1.04221459      	-2.39570732e-04	2.63967835e-01	6.59419669e-02	3.27314127e-02	3.32105542e-02
1.04503553      	-2.40253265e-04	2.63224963e-01	6.99257947e-02	3.47226441e-02	3.52031506e-02
1.04785648      	-2.40830990e-04	2.63461071e-01	7.08802731e-02	3.51993055e-02	3.56809675e-02
1.05067742      	-2.40984654e-04	2.66604158e-01	6.37220505e-02	3.16200406e-02	3.21020099e-02
1.05349837      	-2.41459885e-04	2.65666175e-01	6.13016885e-02	3.04093843e-02	3.08923041e-02
1.0563173       	-2.42091067e-04	2.66320574e-01	6.74014078e-02	3.34586128e-02	3.39427950e-02
1.05913623      	-2.43392891e-04	2.66123530e-01	6.97458490e-02	3.46295316e-02	3.51163174e-02
1.06195516      	-2.45592492e-04	2.67226666e-01	7.24069720e-02	3.59578935e-02	3.64490785e-02
1.06477409      	-2.46923237e-04	2.69687240e-01	6.78699365e-02	3.36880450e-02	3.41818915e-02
1.06759302      	-2.48705377e-04	2.67909309e-01	7.50619977e-02	3.72822935e-02	3.77797042e-02
1.07041195      	-2.49788545e-04	2.71325150e-01	7.65326677e-02	3.80165453e-02	3.85161224e-02
1.07323087      	-2.49851062e-04	2.70932182e-01	7.06894527e-02	3.50948753e-02	3.55945774e-02
1.0760498       	-2.49988325e-04	2.72788737e-01	7.00390804e-02	3.47695519e-02	3.52695285e-02
1.07886873      	-2.50677206e-04	2.70817878e-01	6.81500359e-02	3.38243407e-02	3.43256951e-02
1.08168766      	-2.51936747e-04	2.72668465e-01	7.29658664e-02	3.62309964e-02	3.67348699e-02
1.08450659      	-2.53585817e-04	2.73416028e-01	7.41141367e-02	3.68034825e-02	3.73106542e-02
1.0873235       	-2.54729098e-04	2.73085605e-01	7.40220136e-02	3.67562777e-02	3.72657359e-02
1.0901404       	-2.56647160e-04	2.73984184e-01	8.06504689e-02	4.00685873e-02	4.05818816e-02
1.0929573       	-2.58995251e-04	2.75475204e-01	8.34010722e-02	4.14415409e-02	4.19595314e-02
1.0957742       	-2.60591445e-04	2.75278204e-01	7.62332877e-02	3.78560524e-02	3.83772353e-02
1.0985911       	-2.61070609e-04	2.75837277e-01	7.51641252e-02	3.73209920e-02	3.78431332e-02
1.101408        	-2.61838636e-04	2.77759364e-01	7.28185679e-02	3.61474453e-02	3.66711226e-02
1.10422491      	-2.63307773e-04	2.77571338e-01	7.01819267e-02	3.48276556e-02	3.53542711e-02
1.10704181      	-2.64841436e-04	2.78612574e-01	7.21367826e-02	3.58035499e-02	3.63332327e-02
1.10985871      	-2.66604704e-04	2.77365817e-01	8.05739355e-02	4.00203630e-02	4.05535724e-02
1.11267561      	-2.68345682e-04	2.76529513e-01	8.37999627e-02	4.16316356e-02	4.21683270e-02
1.11549251      	-2.70162820e-04	2.75587559e-01	8.82967877e-02	4.38782310e-02	4.44185566e-02
1.11830737      	-2.71453131e-04	2.76835105e-01	8.39284121e-02	4.16927529e-02	4.22356592e-02
1.12112223      	-2.71981766e-04	2.75764014e-01	7.77729786e-02	3.86145075e-02	3.91584711e-02
1.12393709      	-2.72417846e-04	2.76994067e-01	7.82162756e-02	3.88357200e-02	3.93805557e-02
1.12675195      	-2.73390247e-04	2.78333522e-01	7.30984398e-02	3.62758296e-02	3.68226101e-02
1.12956682      	-2.75161979e-04	2.80333205e-01	7.26895126e-02	3.60695943e-02	3.66199183e-02
1.13238168      	-2.77470643e-04	2.78631021e-01	7.87201068e-02	3.90825827e-02	3.96375240e-02
1.13519654      	-2.79314120e-04	2.80351956e-01	8.25002433e-02	4.09708075e-02	4.15294358e-02
1.1380114       	-2.80244627e-04	2.79756784e-01	7.95389931e-02	3.94892519e-02	4.00497412e-02
1.14082626      	-2.81804528e-04	2.79178172e-01	8.58204029e-02	4.26283969e-02	4.31920060e-02
1.14364112      	-2.83267627e-04	2.78262673e-01	8.59332765e-02	4.26833706e-02	4.32499059e-02
1.14645598      	-2.84061294e-04	2.77540220e-01	8.20942088e-02	4.07630431e-02	4.13311657e-02
1.14927084      	-2.84446157e-04	2.78757603e-01	7.26267419e-02	3.60289248e-02	3.65978171e-02
1.15208364      	-2.85612760e-04	2.78327895e-01	7.76351014e-02	3.85319380e-02	3.91031635e-02
1.15489645      	-2.86990213e-04	2.77855312e-01	7.77455746e-02	3.85857971e-02	3.91597775e-02
1.15770925      	-2.89205470e-04	2.77695687e-01	7.61091116e-02	3.77653503e-02	3.83437613e-02
1.16052206      	-2.91758224e-04	2.79150242e-01	8.26498593e-02	4.10331714e-02	4.16166879e-02
1.16333486      	-2.94122405e-04	2.80569818e-01	8.89315115e-02	4.41716333e-02	4.47598781e-02
1.16614973      	-2.96569295e-04	2.81012698e-01	9.07094446e-02	4.50581530e-02	4.56512916e-02
1.1689646       	-2.97848533e-04	2.80813227e-01	8.49138364e-02	4.21590697e-02	4.27547667e-02
1.17177946      	-2.98356667e-04	2.82604293e-01	8.77507917e-02	4.35770392e-02	4.41737525e-02
1.17459433      	-2.98876555e-04	2.83025569e-01	7.71119059e-02	3.82570764e-02	3.88548295e-02
1.1774092       	-3.00187494e-04	2.79919633e-01	8.10904925e-02	4.02450587e-02	4.08454337e-02
